username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
MarinaSilva,,Ontem gravei as '10 perguntas com Maurício Meirelles'. Em breve estará no canal desse jovem humorista.,45,657,39,972498153403502593,https://twitter.com/MarinaSilva/status/972498153403502593,105155795,2018-03-10 15:43:22+00:00,Sat Mar 10 15:43:22 +0000 2018,,,,
MarinaSilva,,"Hoje estive com o movimento global de empresas do @SistemaB, que é um exemplo vivo na busca de uma transformação sistêmica da economia. Agradeço a direção do movimento pela conversa generosa, agradável e esperançosa que tivemos hoje pela manhã. A nova economia já é uma realidade!",38,208,24,972247251149033474,https://twitter.com/MarinaSilva/status/972247251149033474,105155795,2018-03-09 23:06:22+00:00,Fri Mar 09 23:06:22 +0000 2018,,@SistemaB,,
MarinaSilva,,"Ontem fizemos uma visita técnica ao Centro de Cidadania Fiscal. Vamos nos debruçar sobre as propostas para simplificar o sistema tributário, aumentar sua capacidade distributiva, favorecer a eficiência econômica e promover as atividades sustentáveis.",36,184,21,972158300266655744,https://twitter.com/MarinaSilva/status/972158300266655744,105155795,2018-03-09 17:12:55+00:00,Fri Mar 09 17:12:55 +0000 2018,,,,
MarinaSilva,,"O #DiadaMulher existe para lembrar que não vamos parar de lutar pelos nossos direitos. Nunca subestimem o poder das mulheres que sonham por um mundo mais justo. Sozinhas podemos ser gotas, mas juntas somos um oceano!",62,367,23,971857661452062721,https://twitter.com/MarinaSilva/status/971857661452062721,105155795,2018-03-08 21:18:17+00:00,Thu Mar 08 21:18:17 +0000 2018,#DiadaMulher,,,
MarinaSilva,,"Se hoje estou aqui, foi graças a Deus, aos que me ajudaram e à educação. Não é um discurso, é uma vida!",81,485,56,969580752995323905,https://twitter.com/MarinaSilva/status/969580752995323905,105155795,2018-03-02 14:30:40+00:00,Fri Mar 02 14:30:40 +0000 2018,,,,
MarinaSilva,Marcio_13D,"Márcio, você não deve ter visto o tuíte em destaque no meu perfil. Dá uma olhadinha. Diz isso aqui: É urgente colocar um fim ao foro privilegiado para derrubar o muro da impunidade. E a REDE relatou e deu parecer favorável ao projeto de lei que pede o fim do foro privilegiado.",4,6,7,969355516047749120,https://twitter.com/MarinaSilva/status/969355516047749120,105155795,2018-03-01 23:35:39+00:00,Thu Mar 01 23:35:39 +0000 2018,,,,
MarinaSilva,,"Defendo a Lei da Ficha Limpa também para a nomeação de ministros, secretários e todos os cargos públicos.",74,453,42,969353275693772800,https://twitter.com/MarinaSilva/status/969353275693772800,105155795,2018-03-01 23:26:45+00:00,Thu Mar 01 23:26:45 +0000 2018,,,,
MarinaSilva,,"Na democracia todos têm o direito de se colocar como candidatos, desde que estejam de acordo com a Lei da Ficha Limpa.",65,414,52,969346337237069824,https://twitter.com/MarinaSilva/status/969346337237069824,105155795,2018-03-01 22:59:11+00:00,Thu Mar 01 22:59:11 +0000 2018,,,,
MarinaSilva,,"Participei das discussões do Pacto Mundial pelo Meio Ambiente, a convite do prof @JeffDSachs, o diretor da Rede de Soluções para o Desenvolvimento Sustentável da ONU. Esse encontro em Bogotá está sendo organizado pela ONU e a Procuradoria Geral da Colômbia. #PactoMundialAmbiente",20,113,19,969283566566862856,https://twitter.com/MarinaSilva/status/969283566566862856,105155795,2018-03-01 18:49:45+00:00,Thu Mar 01 18:49:45 +0000 2018,#PactoMundialAmbiente,@JeffDSachs,,
MarinaSilva,UOL,As autoridades não podem se omitir diante desse grave crime ambiental em Barcarena/PA. As investigações tem que prosseguir e os responsáveis punidos de maneira exemplar.,24,110,24,969280934544633856,https://twitter.com/MarinaSilva/status/969280934544633856,105155795,2018-03-01 18:39:17+00:00,Thu Mar 01 18:39:17 +0000 2018,,,,https://twitter.com/UOL/status/969035559577452544
MarinaSilva,bbcbrasil,Lamentável a anistia aos crimes ambientais. É preciso acabar com a cultura da impunidade no nosso país.,108,348,24,969020403627839488,https://twitter.com/MarinaSilva/status/969020403627839488,105155795,2018-03-01 01:24:02+00:00,Thu Mar 01 01:24:02 +0000 2018,,,,https://twitter.com/bbcbrasil/status/968938434034393088
MarinaSilva,,"Em 2017, participei do lançamento do Pacto Mundial pelo Meio Ambiente a convite do presidente francês @EmmanuelMacron na ONU. Estou a caminho de Bogotá para outra reunião, organizada pela ONU e a Procuradoria Geral da Colômbia, com especialistas como o prof. @jeffdsachs.",33,151,27,968993248621531138,https://twitter.com/MarinaSilva/status/968993248621531138,105155795,2018-02-28 23:36:08+00:00,Wed Feb 28 23:36:08 +0000 2018,,@EmmanuelMacron @JeffDSachs,,
MarinaSilva,,Todo cidadão ficha limpa deve ter o direito de disputar uma eleição sem depender de filiação partidária. A maioria dos partidos deixaram de fazer política para fazer negócios espúrios. Defendo a renovação política por meio de candidaturas independentes desde 1996.,111,565,62,968926365620858881,https://twitter.com/MarinaSilva/status/968926365620858881,105155795,2018-02-28 19:10:22+00:00,Wed Feb 28 19:10:22 +0000 2018,,,,
MarinaSilva,,Hoje assinamos a coligação cidadã entre a @REDE_18 e o @agora_movimento. As candidaturas independentes são fundamentais para quebrar o monopólio dos partidos. A renovação política é uma tarefa urgente e precisa acontecer agora!,35,218,18,968622128579956737,https://twitter.com/MarinaSilva/status/968622128579956737,105155795,2018-02-27 23:01:26+00:00,Tue Feb 27 23:01:26 +0000 2018,,@REDE_18 @agora_movimento,,
MarinaSilva,,Sou pré-candidata à presidência para unir os brasileiros a favor do Brasil.,204,1573,605,968516582833041414,https://twitter.com/MarinaSilva/status/968516582833041414,105155795,2018-02-27 16:02:02+00:00,Tue Feb 27 16:02:02 +0000 2018,,,,
MarinaSilva,,"Diziam que eu ia acabar com o Bolsa Família, Minha Casa Minha Vida, Prouni, Pronatec, Círio de Nazaré, a padroeira do Brasil, Transposição do São Francisco, etc… Quem ganha uma eleição mentindo, governa mentindo. Aprendi que vale a pena persistir na verdade. #Fantastico",143,852,94,967944873872707584,https://twitter.com/MarinaSilva/status/967944873872707584,105155795,2018-02-26 02:10:16+00:00,Mon Feb 26 02:10:16 +0000 2018,#Fantastico,,,
MarinaSilva,,Sou alvo das fake news desde 2014. Espalharam e continuam espalhando muitas mentiras por aí. Só depois disso veio Trump com as suas fake news. Já firmei um compromisso público me opondo a isso na campanha deste ano. Não vale tudo para ganhar uma eleição! #Fantastico,144,861,234,967941448372015105,https://twitter.com/MarinaSilva/status/967941448372015105,105155795,2018-02-26 01:56:39+00:00,Mon Feb 26 01:56:39 +0000 2018,#Fantastico,,,
MarinaSilva,,Como a presidente Marina reagiria às chantagens do Congresso? Assista e confira a resposta ao @elpais_brasil,62,197,30,967886704001634305,https://twitter.com/MarinaSilva/status/967886704001634305,105155795,2018-02-25 22:19:07+00:00,Sun Feb 25 22:19:07 +0000 2018,,@elpais_brasil,,
MarinaSilva,,"Ontem conheci o trabalho precioso do @galpaogamboa, que busca por meio da arte, cultura, esporte e saúde, criar oportunidades para os moradores de todas as idades de algumas comunidades carentes do RJ. O projeto é dirigido pelos atores Marco Nanini e Fernando Libonati.",59,423,24,967765600461377537,https://twitter.com/MarinaSilva/status/967765600461377537,105155795,2018-02-25 14:17:54+00:00,Sun Feb 25 14:17:54 +0000 2018,,@galpaogamboa,,
MarinaSilva,,"É preciso combater a criminalidade e, sobretudo, recuperar os nossos jovens com educação, trabalho e igualdade de oportunidades.",65,425,91,967557240914837504,https://twitter.com/MarinaSilva/status/967557240914837504,105155795,2018-02-25 00:29:57+00:00,Sun Feb 25 00:29:57 +0000 2018,,,,
MarinaSilva,,"Os governantes estão se aproveitando politicamente da crise de segurança pública no Rio de Janeiro, ignorando que também foram responsáveis por isso.",27,215,27,967557007963250696,https://twitter.com/MarinaSilva/status/967557007963250696,105155795,2018-02-25 00:29:01+00:00,Sun Feb 25 00:29:01 +0000 2018,,,,
MarinaSilva,,"Seminário sobre Segurança Pública da Fundação Rede Brasil Sustentável, neste sábado (24), no Rio de Janeiro. Participe - http://bit.ly/18eixos #18Eixos",18,80,15,967200979883094018,https://twitter.com/MarinaSilva/status/967200979883094018,105155795,2018-02-24 00:54:17+00:00,Sat Feb 24 00:54:17 +0000 2018,#18Eixos,,,http://bit.ly/18eixos
MarinaSilva,,Está nas mãos do povo brasileiro demitir todos que roubaram nosso dinheiro e que vão tentar a reeleição para se esconder atrás do foro privilegiado. #OperaçãoLavaVoto,152,630,105,967163183277465601,https://twitter.com/MarinaSilva/status/967163183277465601,105155795,2018-02-23 22:24:06+00:00,Fri Feb 23 22:24:06 +0000 2018,#Opera,,,
MarinaSilva,,É muito grave a notícia do vazamento da barragem de rejeitos de bauxita em Barcarena/PA. As investigações precisam ser rigorosas. Casos como esse e o da Samarco em Mariana/MG não podem ficar impunes.,68,220,25,967085501323841536,https://twitter.com/MarinaSilva/status/967085501323841536,105155795,2018-02-23 17:15:25+00:00,Fri Feb 23 17:15:25 +0000 2018,,,,https://g1.globo.com/pa/para/noticia/laudo-confirma-vazamento-de-rejeitos-de-mineradora-em-barcarena-no-pa.ghtml
MarinaSilva,,É assustador que governantes se aproveitem irresponsavelmente da situação dramática que as pessoas estão vivendo no Rio de Janeiro.,27,107,18,966826688813436928,https://twitter.com/MarinaSilva/status/966826688813436928,105155795,2018-02-23 00:07:00+00:00,Fri Feb 23 00:07:00 +0000 2018,,,,
MarinaSilva,,"A morte do Pastor Billy Graham conclui uma vida que nos dá o exemplo de um viver devotado a uma missão. Independentemente das diferenças de entendimento teológico no mundo cristão, é inegável a dimensão de seu trabalho e a difusão do cristianismo por meio de sua vida.",52,407,23,966792036744613889,https://twitter.com/MarinaSilva/status/966792036744613889,105155795,2018-02-22 21:49:18+00:00,Thu Feb 22 21:49:18 +0000 2018,,,,
MarinaSilva,,O Brasil ainda trata a Amazônia como um passivo e não como um dos mais valiosos ativos do mundo. É preciso incluir a proteção da Amazônia com prioridade máxima - Ministro Luís Roberto Barroso do STF sobre ADIN do Código Florestal. #NovoCódigoNão,58,185,17,966774258327310336,https://twitter.com/MarinaSilva/status/966774258327310336,105155795,2018-02-22 20:38:39+00:00,Thu Feb 22 20:38:39 +0000 2018,#NovoC,,,
MarinaSilva,,"A bancada da REDE no Senado tem tudo pra aumentar. Conversa com o senador Randolfe Rodrigues (AP), o pré-candidato ao senado Minoru Kinpara (AC) e o pré-candidato Chico Leite (DF).",17,159,23,966096600220295168,https://twitter.com/MarinaSilva/status/966096600220295168,105155795,2018-02-20 23:45:53+00:00,Tue Feb 20 23:45:53 +0000 2018,,,,
MarinaSilva,,"Espero que o decreto de intervenção de Temer tenha sido precedido do mais responsável planejamento, para que a respectiva execução, de fato, traga a devida proteção e amparo à sofrida população do Rio de Janeiro, em lugar de aumentar suas agruras.",71,457,175,964627549904101376,https://twitter.com/MarinaSilva/status/964627549904101376,105155795,2018-02-16 22:28:24+00:00,Fri Feb 16 22:28:24 +0000 2018,,,,
MarinaSilva,,"Depois de tudo que foi revelado sobre os graves crimes de corrupção, os brasileiros podem mostrar que é possível ganhar uma eleição sem rios de dinheiro e sem estruturas criminosas que pagam pessoas para difamar os outros na internet.",86,453,67,964214464525537287,https://twitter.com/MarinaSilva/status/964214464525537287,105155795,2018-02-15 19:06:57+00:00,Thu Feb 15 19:06:57 +0000 2018,,,,
